task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1707	4e/2a94e6	316789	classifyAllSeurat (111)	CACHED	0	2025-02-01 00:04:13.246	1m 5s	1m	-	-	-	-	-
1697	ed/0ab42c	316739	classifyAllSeurat (61)	CACHED	0	2025-01-31 23:50:58.212	1m 40s	1m 35s	-	-	-	-	-
1703	c7/9ed421	316497	classifyAllAdata (259)	CACHED	0	2025-01-31 22:53:23.162	1m 40s	1m 35s	-	-	-	-	-
1712	03/589773	316875	classifyAllSeurat (198)	CACHED	0	2025-02-01 00:25:53.282	1m 40s	1m 35s	-	-	-	-	-
1706	19/9e48af	316410	classifyAllAdata (171)	CACHED	0	2025-01-31 22:32:13.117	1m 35s	1m 30s	-	-	-	-	-
1708	84/510676	316900	classifyAllSeurat (222)	CACHED	0	2025-02-01 00:32:38.298	1m 35s	1m 30s	-	-	-	-	-
1711	65/3f9ad6	316605	classifyAllAdata (367)	CACHED	0	2025-01-31 23:19:58.166	1m 5s	1m	-	-	-	-	-
1731	c1/27d6e1	316921	classifyAllSeurat (243)	CACHED	0	2025-02-01 00:36:13.298	1m 5s	1m	-	-	-	-	-
1719	eb/e61713	316562	classifyAllAdata (325)	CACHED	0	2025-01-31 23:09:33.153	1m 5s	1m	-	-	-	-	-
1714	36/49b2cc	317054	classifyAllSeurat (375)	CACHED	0	2025-02-01 01:07:23.318	1m 40s	1m 35s	-	-	-	-	-
1728	c9/b1c80d	316522	classifyAllAdata (281)	CACHED	0	2025-01-31 22:59:38.137	1m 5s	1m	-	-	-	-	-
1726	86/dfe26d	316607	classifyAllAdata (369)	CACHED	0	2025-01-31 23:20:03.182	1m 5s	1m	-	-	-	-	-
1724	1a/660009	316407	classifyAllAdata (169)	CACHED	0	2025-01-31 22:31:58.111	7m 15s	7m 10s	-	-	-	-	-
1727	1d/5c5855	316753	classifyAllSeurat (75)	CACHED	0	2025-01-31 23:54:18.223	1m 5s	1m	-	-	-	-	-
1734	4b/881ac5	316651	classifyAllAdata (415)	CACHED	0	2025-01-31 23:31:03.184	1m 5s	60s	-	-	-	-	-
1720	91/1da535	316716	classifyAllSeurat (38)	CACHED	0	2025-01-31 23:46:43.201	1m 35s	1m 30s	-	-	-	-	-
1718	d3/ae592f	317082	classifyAllSeurat (403)	CACHED	0	2025-02-01 01:14:28.749	1m 5s	1m 1s	-	-	-	-	-
1733	9b/4812f6	317093	classifyAllSeurat (415)	CACHED	0	2025-02-01 01:17:38.398	1m 35s	1m 30s	-	-	-	-	-
1713	29/410da1	316258	classifyAllAdata (20)	CACHED	0	2025-01-31 22:00:03.059	1m 5s	1m	-	-	-	-	-
1722	c7/7e03a1	316431	classifyAllAdata (193)	CACHED	0	2025-01-31 22:37:58.112	1m 5s	1m	-	-	-	-	-
1741	ec/2c8dab	316754	classifyAllSeurat (76)	CACHED	0	2025-01-31 23:54:23.211	1m 5s	1m	-	-	-	-	-
1742	09/506d5c	316451	classifyAllAdata (213)	CACHED	0	2025-01-31 22:41:48.116	7m 40s	7m 35s	-	-	-	-	-
1723	af/d97332	316697	classifyAllSeurat (19)	CACHED	0	2025-01-31 23:41:43.197	1m 5s	1m	-	-	-	-	-
1729	78/be3a6a	317099	classifyAllSeurat (421)	CACHED	0	2025-02-01 01:19:13.361	1m 5s	1m	-	-	-	-	-
1740	91/dc9166	316929	classifyAllSeurat (252)	CACHED	0	2025-02-01 00:38:23.280	1m 5s	1m	-	-	-	-	-
1730	3b/0707d9	316477	classifyAllAdata (239)	CACHED	0	2025-01-31 22:48:38.709	1m 4s	1m	-	-	-	-	-
1732	bc/ef4ffd	316295	classifyAllAdata (57)	CACHED	0	2025-01-31 22:05:13.067	7m 30s	7m 25s	-	-	-	-	-
1736	e5/57cc10	316700	classifyAllSeurat (22)	CACHED	0	2025-01-31 23:42:28.302	1m 5s	1m	-	-	-	-	-
1737	46/cc8759	316358	classifyAllAdata (120)	CACHED	0	2025-01-31 22:18:58.115	7m 40s	7m 35s	-	-	-	-	-
1739	cf/7ff1b1	316494	classifyAllAdata (257)	CACHED	0	2025-01-31 22:51:48.150	7m 50s	7m 45s	-	-	-	-	-
1735	b3/4a0105	316326	classifyAllAdata (88)	CACHED	0	2025-01-31 22:11:23.075	7m 35s	7m 30s	-	-	-	-	-
1725	94/2c892f	317035	classifyAllSeurat (357)	CACHED	0	2025-02-01 01:01:48.309	1m 5s	1m	-	-	-	-	-
1738	a0/0c0260	316839	classifyAllSeurat (162)	CACHED	0	2025-02-01 00:17:28.240	60s	55s	-	-	-	-	-
1745	68/68697c	316672	classifyAllAdata (434)	CACHED	0	2025-01-31 23:35:43.195	7m 50s	7m 45s	-	-	-	-	-
1743	3f/1a28b3	317041	classifyAllSeurat (363)	CACHED	0	2025-02-01 01:03:23.312	1m 5s	1m	-	-	-	-	-
1751	c3/3231a6	317050	classifyAllSeurat (373)	CACHED	0	2025-02-01 01:06:18.350	1m 5s	1m	-	-	-	-	-
1744	8d/e0c5b1	316539	classifyAllAdata (302)	CACHED	0	2025-01-31 23:02:33.205	7m 25s	7m 20s	-	-	-	-	-
1721	83/1ce01e	316385	classifyAllAdata (147)	CACHED	0	2025-01-31 22:27:18.115	1m 5s	1m	-	-	-	-	-
1747	d7/605f64	316586	classifyAllAdata (346)	CACHED	0	2025-01-31 23:14:28.163	7m 35s	7m 30s	-	-	-	-	-
1750	c7/0c80b3	317103	classifyAllSeurat (425)	CACHED	0	2025-02-01 01:20:18.332	1m 5s	1m	-	-	-	-	-
1748	ac/8ed4da	316627	classifyAllAdata (389)	CACHED	0	2025-01-31 23:24:38.172	7m 45s	7m 40s	-	-	-	-	-
1752	e3/61c7a5	316679	classifyAllSeurat (1)	CACHED	0	2025-01-31 23:37:53.191	1m 5s	1m	-	-	-	-	-
1746	99/934756	316828	classifyAllSeurat (151)	CACHED	0	2025-02-01 00:14:03.232	1m 5s	1m	-	-	-	-	-
1749	58/0604ee	316552	classifyAllAdata (310)	CACHED	0	2025-01-31 23:06:53.150	1m 35s	1m 30s	-	-	-	-	-
1753	18/4dc71f	316784	classifyAllSeurat (106)	CACHED	0	2025-02-01 00:03:08.221	1m 5s	1m	-	-	-	-	-
1754	70/1546d7	316505	classifyAllAdata (267)	CACHED	0	2025-01-31 22:55:43.138	1m 35s	1m 30s	-	-	-	-	-
1755	34/aab3b0	316905	classifyAllSeurat (227)	CACHED	0	2025-02-01 00:33:28.690	1m 5s	1m	-	-	-	-	-
1756	aa/55fb21	316417	classifyAllAdata (179)	CACHED	0	2025-01-31 22:34:23.107	1m 35s	1m 30s	-	-	-	-	-
1758	bf/0037f6	316462	classifyAllAdata (223)	CACHED	0	2025-01-31 22:45:03.121	1m 35s	1m 30s	-	-	-	-	-
1757	d4/f8188b	316944	classifyAllSeurat (266)	CACHED	0	2025-02-01 00:41:28.281	1m 5s	1m	-	-	-	-	-
1759	a4/caee69	316313	classifyAllAdata (75)	CACHED	0	2025-01-31 22:08:43.104	1m 35s	1m 30s	-	-	-	-	-
1760	ad/2e0a65	317081	classifyAllSeurat (404)	CACHED	0	2025-02-01 01:14:28.394	1m 6s	1m 1s	-	-	-	-	-
1761	3c/385312	316371	classifyAllAdata (133)	CACHED	0	2025-01-31 22:23:18.106	1m 40s	1m 35s	-	-	-	-	-
1762	b6/a2c430	316745	classifyAllSeurat (67)	CACHED	0	2025-01-31 23:52:33.207	1m 5s	60s	-	-	-	-	-
1764	8e/b3d67f	316362	classifyAllAdata (124)	CACHED	0	2025-01-31 22:19:43.136	1m 5s	1m	-	-	-	-	-
1763	95/dc39af	316811	classifyAllSeurat (133)	CACHED	0	2025-02-01 00:08:58.231	1m 5s	1m	-	-	-	-	-
1765	62/fdfd86	316961	classifyAllSeurat (283)	CACHED	0	2025-02-01 00:45:23.284	1m 5s	1m	-	-	-	-	-
1766	89/e00f73	316636	classifyAllAdata (398)	CACHED	0	2025-01-31 23:27:23.184	1m 35s	1m 30s	-	-	-	-	-
1769	76/b659c4	316438	classifyAllAdata (200)	CACHED	0	2025-01-31 22:39:23.114	1m 5s	1m	-	-	-	-	-
1767	51/9d261c	316861	classifyAllSeurat (183)	CACHED	0	2025-02-01 00:23:33.269	1m 5s	60s	-	-	-	-	-
1770	d2/136869	316536	classifyAllAdata (298)	CACHED	0	2025-01-31 23:02:03.145	1m 35s	1m 30s	-	-	-	-	-
1768	3d/8e1efa	317027	classifyAllSeurat (349)	CACHED	0	2025-02-01 00:58:53.304	1m 5s	1m	-	-	-	-	-
1771	4a/4c63a1	316484	classifyAllAdata (246)	CACHED	0	2025-01-31 22:50:13.126	60s	55s	-	-	-	-	-
1773	bf/ef3766	316403	classifyAllAdata (166)	CACHED	0	2025-01-31 22:30:23.098	1m 35s	1m 30s	-	-	-	-	-
1775	d1/44d7c2	316616	classifyAllAdata (378)	CACHED	0	2025-01-31 23:21:53.171	1m 5s	1m	-	-	-	-	-
1774	c9/da5381	316719	classifyAllSeurat (41)	CACHED	0	2025-01-31 23:47:43.205	1m 5s	1m	-	-	-	-	-
1776	b1/01a355	316908	classifyAllSeurat (230)	CACHED	0	2025-02-01 00:34:03.663	1m 5s	1m	-	-	-	-	-
1772	3b/0f7475	316766	classifyAllSeurat (88)	CACHED	0	2025-01-31 23:58:03.214	1m 5s	1m	-	-	-	-	-
1777	95/1c00d1	316594	classifyAllAdata (357)	CACHED	0	2025-01-31 23:16:48.176	1m 35s	1m 30s	-	-	-	-	-
1778	54/b3fa50	316495	classifyAllAdata (254)	CACHED	0	2025-01-31 22:52:18.132	1m 40s	1m 35s	-	-	-	-	-
1781	f0/140681	317000	classifyAllSeurat (322)	CACHED	0	2025-02-01 00:52:43.296	60s	55s	-	-	-	-	-
1785	cc/4063d1	317017	classifyAllSeurat (339)	CACHED	0	2025-02-01 00:56:08.335	1m 5s	1m	-	-	-	-	-
1779	70/494c5f	316263	classifyAllAdata (25)	CACHED	0	2025-01-31 22:00:28.078	1m 40s	1m 35s	-	-	-	-	-
1784	0c/b9af2c	316945	classifyAllSeurat (267)	CACHED	0	2025-02-01 00:41:38.281	1m 5s	1m	-	-	-	-	-
1780	7c/0c855e	316878	classifyAllSeurat (200)	CACHED	0	2025-02-01 00:26:58.281	1m 5s	1m	-	-	-	-	-
1783	f8/0e3df8	316449	classifyAllAdata (211)	CACHED	0	2025-01-31 22:41:18.116	1m 35s	1m 30s	-	-	-	-	-
1786	1f/d61cc6	317047	classifyAllSeurat (369)	CACHED	0	2025-02-01 01:05:28.313	1m 5s	1m	-	-	-	-	-
1782	66/bdc3ea	316832	classifyAllSeurat (154)	CACHED	0	2025-02-01 00:15:18.235	1m 5s	1m	-	-	-	-	-
1788	64/0648e1	316748	classifyAllSeurat (69)	CACHED	0	2025-01-31 23:52:38.294	1m 40s	1m 35s	-	-	-	-	-
1789	fc/8500d8	317015	classifyAllSeurat (337)	CACHED	0	2025-02-01 00:56:08.303	1m 40s	1m 35s	-	-	-	-	-
1795	ff/bef7bc	317013	classifyAllSeurat (335)	CACHED	0	2025-02-01 00:55:18.301	1m 40s	1m 35s	-	-	-	-	-
1794	40/78113f	316354	classifyAllAdata (116)	CACHED	0	2025-01-31 22:18:28.097	1m 35s	1m 30s	-	-	-	-	-
1790	6e/b32653	316998	classifyAllSeurat (321)	CACHED	0	2025-02-01 00:52:23.311	1m 35s	1m 30s	-	-	-	-	-
1791	6b/0f2693	316347	classifyAllAdata (107)	CACHED	0	2025-01-31 22:16:48.078	1m 40s	1m 35s	-	-	-	-	-
1792	15/311362	316668	classifyAllAdata (430)	CACHED	0	2025-01-31 23:34:08.185	1m 35s	1m 30s	-	-	-	-	-
1787	4e/a0a47b	316570	classifyAllAdata (333)	CACHED	0	2025-01-31 23:11:03.181	1m 5s	1m	-	-	-	-	-
1796	b9/c3e28e	316280	classifyAllAdata (40)	CACHED	0	2025-01-31 22:02:48.065	1m 40s	1m 35s	-	-	-	-	-
1793	f2/dde51c	316768	classifyAllSeurat (90)	CACHED	0	2025-01-31 23:59:08.254	1m 5s	1m	-	-	-	-	-
1800	c5/198beb	316689	classifyAllSeurat (11)	CACHED	0	2025-01-31 23:40:18.211	1m 5s	60s	-	-	-	-	-
1799	4c/9d0ea4	316657	classifyAllAdata (419)	CACHED	0	2025-01-31 23:32:08.185	1m 5s	1m	-	-	-	-	-
1797	bd/c57521	316922	classifyAllSeurat (244)	CACHED	0	2025-02-01 00:36:48.280	1m 35s	1m 30s	-	-	-	-	-
1802	9d/99bb27	316806	classifyAllSeurat (128)	CACHED	0	2025-02-01 00:07:33.249	1m 35s	1m 30s	-	-	-	-	-
1798	28/252def	316527	classifyAllAdata (289)	CACHED	0	2025-01-31 23:00:23.162	1m 5s	1m	-	-	-	-	-
1801	2d/5d0639	316623	classifyAllAdata (385)	CACHED	0	2025-01-31 23:23:08.188	1m 35s	1m 30s	-	-	-	-	-
1804	dd/6d5c8f	316397	classifyAllAdata (156)	CACHED	0	2025-01-31 22:29:18.097	1m 5s	1m	-	-	-	-	-
1803	23/5d0bcb	316896	classifyAllSeurat (217)	CACHED	0	2025-02-01 00:31:18.309	1m 40s	1m 35s	-	-	-	-	-
1807	df/c7b860	316850	classifyAllSeurat (173)	CACHED	0	2025-02-01 00:19:58.266	1m 5s	1m	-	-	-	-	-
1805	5c/34fd34	316690	classifyAllSeurat (12)	CACHED	0	2025-01-31 23:40:18.233	1m 5s	60s	-	-	-	-	-
1806	6a/89ab02	316278	classifyAllAdata (41)	CACHED	0	2025-01-31 22:02:18.061	1m 5s	1m	-	-	-	-	-
1809	73/242187	316901	classifyAllSeurat (223)	CACHED	0	2025-02-01 00:32:48.275	1m 5s	1m	-	-	-	-	-
1808	62/d4bcc8	316265	classifyAllAdata (27)	CACHED	0	2025-01-31 22:00:43.059	1m 35s	1m 30s	-	-	-	-	-
1811	de/7a0a94	316688	classifyAllSeurat (10)	CACHED	0	2025-01-31 23:40:08.195	1m 35s	1m 30s	-	-	-	-	-
1810	5b/d54084	316580	classifyAllAdata (341)	CACHED	0	2025-01-31 23:12:38.165	1m 35s	1m 30s	-	-	-	-	-
1812	c3/ceee0c	316259	classifyAllAdata (22)	CACHED	0	2025-01-31 22:00:13.063	1m 5s	60s	-	-	-	-	-
1813	ba/6db711	317107	classifyAllSeurat (429)	CACHED	0	2025-02-01 01:20:48.333	1m 35s	1m 30s	-	-	-	-	-
1814	43/dd5283	316969	classifyAllSeurat (291)	CACHED	0	2025-02-01 00:47:13.326	1m 5s	1m	-	-	-	-	-
1815	cd/1dd8a8	316775	classifyAllSeurat (97)	CACHED	0	2025-02-01 00:00:58.234	1m 5s	1m	-	-	-	-	-
1816	72/dfd1a3	316980	classifyAllSeurat (302)	CACHED	0	2025-02-01 00:48:58.287	60s	55s	-	-	-	-	-
1818	13/5958ae	317053	classifyAllSeurat (376)	CACHED	0	2025-02-01 01:06:53.316	1m 5s	1m	-	-	-	-	-
1817	8d/ebe614	316838	classifyAllSeurat (160)	CACHED	0	2025-02-01 00:17:08.237	1m 30s	1m 25s	-	-	-	-	-
1821	b9/5d270b	317091	classifyAllSeurat (413)	CACHED	0	2025-02-01 01:17:33.343	1m 5s	60s	-	-	-	-	-
1824	29/ea4c7d	316973	classifyAllSeurat (295)	CACHED	0	2025-02-01 00:47:38.286	1m 35s	1m 30s	-	-	-	-	-
1820	a9/04bc27	316971	classifyAllSeurat (293)	CACHED	0	2025-02-01 00:47:23.287	1m 35s	1m 30s	-	-	-	-	-
1819	d9/77a70d	316868	classifyAllSeurat (190)	CACHED	0	2025-02-01 00:24:38.257	1m 5s	1m	-	-	-	-	-
1837	bc/21b1b8	316696	classifyAllSeurat (18)	CACHED	0	2025-01-31 23:41:28.199	1m 35s	1m 30s	-	-	-	-	-
1827	f1/a23dd6	316741	classifyAllSeurat (63)	CACHED	0	2025-01-31 23:51:33.223	1m 5s	1m	-	-	-	-	-
1825	25/528ba6	316848	classifyAllSeurat (170)	CACHED	0	2025-02-01 00:19:38.248	1m 35s	1m 30s	-	-	-	-	-
1822	72/7d7dad	316783	classifyAllSeurat (105)	CACHED	0	2025-02-01 00:02:53.220	1m 35s	1m 30s	-	-	-	-	-
1830	47/9eef17	317025	classifyAllSeurat (347)	CACHED	0	2025-02-01 00:58:18.304	7m 35s	7m 30s	-	-	-	-	-
1840	e7/f7b3ca	316779	classifyAllSeurat (101)	CACHED	0	2025-02-01 00:02:03.242	1m 5s	1m	-	-	-	-	-
1838	d4/d7af8b	316904	classifyAllSeurat (226)	CACHED	0	2025-02-01 00:33:28.325	1m 5s	1m	-	-	-	-	-
1834	f7/983968	316988	classifyAllSeurat (310)	CACHED	0	2025-02-01 00:50:13.345	1m 5s	1m	-	-	-	-	-
1833	7b/4a8436	316982	classifyAllSeurat (304)	CACHED	0	2025-02-01 00:49:23.292	1m 5s	1m	-	-	-	-	-
1831	b8/1c2ece	317061	classifyAllSeurat (383)	CACHED	0	2025-02-01 01:09:18.332	1m 35s	1m 30s	-	-	-	-	-
1841	88/18b7df	316869	classifyAllSeurat (191)	CACHED	0	2025-02-01 00:24:48.262	1m 5s	1m	-	-	-	-	-
1835	43/8ff0ba	316729	classifyAllSeurat (51)	CACHED	0	2025-01-31 23:49:23.207	1m 5s	1m	-	-	-	-	-
1836	38/75f7e7	317066	classifyAllSeurat (388)	CACHED	0	2025-02-01 01:10:28.318	1m 35s	1m 30s	-	-	-	-	-
1828	d1/04fb6f	316728	classifyAllSeurat (50)	CACHED	0	2025-01-31 23:49:18.279	1m 5s	60s	-	-	-	-	-
1843	60/687ad2	316990	classifyAllSeurat (312)	CACHED	0	2025-02-01 00:50:28.294	1m 5s	1m	-	-	-	-	-
1829	cb/a0760d	317102	classifyAllSeurat (423)	CACHED	0	2025-02-01 01:19:48.330	1m 5s	1m	-	-	-	-	-
1832	95/c1b95a	316715	classifyAllSeurat (37)	CACHED	0	2025-01-31 23:46:38.241	1m 35s	1m 30s	-	-	-	-	-
1823	28/03614d	316907	classifyAllSeurat (229)	CACHED	0	2025-02-01 00:34:03.427	1m 35s	1m 30s	-	-	-	-	-
1839	d0/320189	316866	classifyAllSeurat (188)	CACHED	0	2025-02-01 00:24:18.413	1m 35s	1m 30s	-	-	-	-	-
1845	00/f5634f	316854	classifyAllSeurat (176)	CACHED	0	2025-02-01 00:21:08.253	1m 35s	1m 30s	-	-	-	-	-
1846	17/234585	317118	classifyAllSeurat (440)	CACHED	0	2025-02-01 01:23:28.335	1m 35s	1m 30s	-	-	-	-	-
1847	39/1558ed	317009	classifyAllSeurat (330)	CACHED	0	2025-02-01 00:54:33.300	1m 35s	1m 30s	-	-	-	-	-
1848	cd/317c02	317028	classifyAllSeurat (350)	CACHED	0	2025-02-01 00:59:08.306	1m 40s	1m 35s	-	-	-	-	-
1844	a4/2389ed	316710	classifyAllSeurat (32)	CACHED	0	2025-01-31 23:45:08.199	1m 35s	1m 30s	-	-	-	-	-
1849	a3/25e4cc	316891	classifyAllSeurat (213)	CACHED	0	2025-02-01 00:29:43.347	1m 35s	1m 30s	-	-	-	-	-
1842	16/907e64	317097	classifyAllSeurat (419)	CACHED	0	2025-02-01 01:19:13.330	1m 35s	1m 30s	-	-	-	-	-
1826	d1/9a1a57	316833	classifyAllSeurat (155)	CACHED	0	2025-02-01 00:15:48.236	1m 5s	1m	-	-	-	-	-
1850	55/75deda	316943	classifyAllSeurat (265)	CACHED	0	2025-02-01 00:41:08.295	1m 40s	1m 35s	-	-	-	-	-
1861	d7/068568	317113	classifyAllSeurat (435)	CACHED	0	2025-02-01 01:22:23.332	7m 35s	7m 30s	-	-	-	-	-
1857	e3/38e159	316937	classifyAllSeurat (259)	CACHED	0	2025-02-01 00:39:28.316	7m 45s	7m 40s	-	-	-	-	-
1859	6f/c525e9	317014	classifyAllSeurat (336)	CACHED	0	2025-02-01 00:55:18.321	7m 40s	7m 35s	-	-	-	-	-
1853	e6/0d6e98	316761	classifyAllSeurat (83)	CACHED	0	2025-01-31 23:56:33.213	7m 20s	7m 15s	-	-	-	-	-
1854	a2/c5d87c	316743	classifyAllSeurat (65)	CACHED	0	2025-01-31 23:52:03.273	7m 50s	7m 45s	-	-	-	-	-
1852	41/edeeba	316809	classifyAllSeurat (131)	CACHED	0	2025-02-01 00:08:33.698	7m 30s	7m 25s	-	-	-	-	-
1856	01/64d530	316773	classifyAllSeurat (95)	CACHED	0	2025-02-01 00:00:13.216	1m 35s	1m 30s	-	-	-	-	-
1860	fb/1f1051	316871	classifyAllSeurat (193)	CACHED	0	2025-02-01 00:25:03.258	7m 35s	7m 30s	-	-	-	-	-
1855	71/9302e9	317077	classifyAllSeurat (399)	CACHED	0	2025-02-01 01:13:08.322	7m 35s	7m 30s	-	-	-	-	-
1851	fb/4b0fb1	316819	classifyAllSeurat (141)	CACHED	0	2025-02-01 00:11:18.227	7m 35s	7m 30s	-	-	-	-	-
1858	4f/d26577	316821	classifyAllSeurat (142)	CACHED	0	2025-02-01 00:12:03.358	1m 35s	1m 30s	-	-	-	-	-
1862	4e/8495a9	317119	plotF1ResultsAdata	CACHED	0	2025-02-01 01:23:28.393	2m 40s	2m 35s	-	-	-	-	-
1863	b6/4e2b88	317120	plotF1ResultsSeurat	CACHED	0	2025-02-01 01:48:31.272	3m 12s	3m 10s	-	-	-	-	-
